ti_id,titel,vols,jaar,druk,ppn_o,bibliotheek,categorie,_jaar,pers_id,voornaam,voorvoegsel,achternaam,jaar_geboren,jaar_overlijden,geb_datum,overl_datum,geb_plaats,overl_plaats,geb_plaats_code,geb_land_code,overl_plaats_code,overl_land_code,vrouw,url,text_url,maand,genre,Unnamed: 28,jaar_numeric
_sch035scho01,"Schoon historie-liedeken van den Hertog van Bronzwyk, hoe hy verzeylde op de wilde zee",,1800,1ste druk,,denha004koni01,3,1800,_sch035,Anoniem,,"Schoon historie-liedeken van den Hertog van Bronzwyk, hoe hy verzeylde op de wilde zee",,,,,,,,,,,0,https://dbnl.org/tekst/_sch035scho01_01,,,poëzie,,1800.0
_sch036scho01,Een Schoon historie-Liedeken van de moorinne van America,,1800,1ste druk,,denha004koni01,3,1800,_sch036,Anoniem,,Een Schoon historie-Liedeken van de moorinne van America,,,,,,,,,,,0,https://dbnl.org/tekst/_sch036scho01_01,,,poëzie,,1800.0
_sch037scho01,"Schoon historie-liedeken van den onechten zoon, of treur-geval van Graef Willem van Hiberstaatz",,1800,1ste druk,,denha004koni01,3,1800,_sch037,Anoniem,,"Schoon historie-liedeken van den onechten zoon, of treur-geval van Graef Willem van Hiberstaatz",,,,,,,,,,,0,https://dbnl.org/tekst/_sch037scho01_01,,,poëzie,,1800.0
_som002somm01,Sommighe nieuwe schriftuerlijcke liedekens,,1591,1ste druk,396051405,BibliothFque nationale de France,1,1591,_som002,Anoniem,,Sommighe nieuwe schriftuerlijcke liedekens,,,,,,,,,,,0,https://dbnl.org/tekst/_som002somm01_01,https://dbnl.org/nieuws/text.php?id=_som002somm01,2011_11   ,poëzie,,1591.0
_som002somm03,"Sommighe nieuwe schriftuerlijcke liedekens, ghemaeckt uyt den ouden ende nieuwen testamente,",,1593,?,393591271,denha004koni01,3,1593,_som002,Anoniem,,Sommighe nieuwe schriftuerlijcke liedekens,,,,,,,,,,,0,https://dbnl.org/tekst/_som002somm03_01,https://dbnl.org/nieuws/text.php?id=_som002somm03,2014_02   ,poëzie,,1593.0
_som004somm01,"Sommige geestelijcke, christelijcke liederen ende lof-sangen",,1643,1ste druk,377492027,denha004koni01,1,1643,_som004,Anoniem,,"Sommige geestelijcke, christelijcke liederen ende lof-sangen",,,,,,,,,,,0,https://dbnl.org/tekst/_som004somm01_01,https://dbnl.org/nieuws/text.php?id=_som004somm01,2013_01   ,poëzie,,1643.0
_som005somm01,Sommighe leerachtighe geestelijcke liedekens,,1609,1ste druk,39359128X,amste001univ01,1,1609,_som005,Anoniem,,Sommighe leerachtighe geestelijcke liedekens,,,,,,,,,,,0,https://dbnl.org/tekst/_som005somm01_01,https://dbnl.org/nieuws/text.php?id=_som005somm01,2013_04   ,poëzie,,1609.0
_som006somm01,Sommighe psalmen ende ander ghesanghen die men in die Christe ghemeynte in dese Nederlanden is gebruyckende,,1566,1ste druk,394974565,denha004koni01,1,1566,_som006,Anoniem,,Sommighe psalmen ende ander ghesanghen die men in die Christe ghemeynte in dese Nederlanden is gebruyckende,,,,,,,,,,,0,https://dbnl.org/tekst/_som006somm01_01,https://dbnl.org/nieuws/text.php?id=_som006somm01,2013_07   ,poëzie,,1566.0
_spa002spar01,"'t Eerste Deel, van Sparens Vreughden-Bron",,1643,1ste druk,,denha004koni01,1,1643,_spa002,Anoniem,,Sparens Vreughden-Bron,,,,,,,,,,,0,https://dbnl.org/tekst/_spa002spar01_01,https://dbnl.org/nieuws/text.php?id=_spa002spar01,2012_03   ,poëzie,,1643.0
_spa002spar02,Tweede Deel van Sparens Vreugden-Bron,,1646,1ste druk,,denha004koni01,1,1646,_spa002,Anoniem,,Sparens Vreughden-Bron,,,,,,,,,,,0,https://dbnl.org/tekst/_spa002spar02_01,https://dbnl.org/nieuws/text.php?id=_spa002spar02,2012_03   ,poëzie,,1646.0
_spa003spae01,De Spaensche vlote,,1591,1ste druk,,bruss002koni01,1,1591,_spa003,Anoniem,,"Spaensche vlote, De",,,,,,,,,,,0,https://dbnl.org/tekst/_spa003spae01_01,,,poëzie,,1591.0
_spe019spee01,Het speel-schuytje met vrolyke naay-meysjes zingende en queelende de aldernieuwste gezangen,,1733,1ste druk,,utrec001univ01,1,1733,_spe019,Anoniem,,Het speel-schuytje met vrolyke naay-meysjes zingende en queelende de aldernieuwste gezangen,,,,,,,,,,,0,https://dbnl.org/tekst/_spe019spee01_01,,,poëzie,,1733.0
_spe019spee02,Het speel-schuytje met vrolyke naay-meysjes zingende en queelende de aldernieuwste gezangen,,1751,3de druk,393339483,leide001univ01,3,1751,_spe019,Anoniem,,Het speel-schuytje met vrolyke naay-meysjes zingende en queelende de aldernieuwste gezangen,,,,,,,,,,,0,https://dbnl.org/tekst/_spe019spee02_01,https://dbnl.org/nieuws/text.php?id=_spe019spee02,2014_04   ,poëzie,,1751.0
_spi015spie01,Spiegel der Deugden en Konsten,,1706,1ste druk,,amste001univ01,1,1706,_spi015,Anoniem,,Spiegel der Deugden en Konsten,,,,,,,,,,,0,https://dbnl.org/tekst/_spi015spie01_01,https://dbnl.org/nieuws/text.php?id=_spi015spie01,2016_03   ,poëzie,,1706.0
_sta008star01,Starre gesangh,,1643,1ste druk,,denha004koni01,3,1643,_sta008,Anoniem,,Starre gesangh,,,,,,,,,,,0,https://dbnl.org/tekst/_sta008star01_01,,,poëzie,,1643.0
_sto003stoo01,"Stootkant of nieuwe-jaars-gift, aan de Amstelsche jonkheidt",,1655,1ste druk,394969766,amste001meer01,1,1655,_sto003,Anoniem,,"Stootkant of nieuwe-jaars-gift, aan de Amstelsche jonkheidt",,,,,,,,,,,0,https://dbnl.org/tekst/_sto003stoo01_01,https://dbnl.org/nieuws/text.php?id=_sto003stoo01,2011_10   ,poëzie,,1655.0
_suy001suyv01,"Een suyverlijck ende schriftuerlijck boecxken van drie schriftuerlijcke liedekens, ende drie schriftuerlijcke refereynen",,1556,1ste druk,377553530,denha004koni01,1,1556,_suy001,Anoniem,,Een suyverlijck ende schriftuerlijck boecxken van drie schriftuerlijcke liedekens,,,,,,,,,,,0,https://dbnl.org/tekst/_suy001suyv01_01,https://dbnl.org/nieuws/text.php?id=_suy001suyv01,2013_11   ,poëzie,,1556.0
_tey001teyl01,"Huuwlykszangen voor den heere Pieter Teyler, van der Hulst, en jongkvrouwe Helena Wynands Verschaave",,1728,1ste druk,393210588,denha004koni01,1,1728,_tey001,Anoniem,,"Huuwlykszangen voor den heere Pieter Teyler, van der Hulst, en jongkvrouwe Helena Wynands Verschaave",,,,,,,,,,,0,https://dbnl.org/tekst/_tey001teyl01_01,https://dbnl.org/nieuws/text.php?id=_tey001teyl01,,poëzie,,1728.0
_thi001thir01,Thirsis Minnewit. Deel 1,,1708,1ste druk,,amste001univ01,1,1708,_thi001,Anoniem,,Thirsis Minnewit,,,,,,,,,,,0,https://dbnl.org/tekst/_thi001thir01_01,,,poëzie,,1708.0
_thr001thro01,Thronus Cupidinis,,1618,3de druk,394970128,amste001univ01,3,1618,_thr001,Anoniem,,Thronus Cupidinis,,,,,,,,,,,0,https://dbnl.org/tekst/_thr001thro01_01,https://dbnl.org/nieuws/text.php?id=_thr001thro01,2006_12   ,poëzie,,1618.0
_tre003treu01,"Treurlied, op het schielyk afsterven, van hare koninglyke hoogheid, mevrouwe Anna gouvernante der Nederlanden,  &c. &c. &c.",,1759,1ste druk,394975847,denha004koni01,1,1759,_tre003,Anoniem,,"Treurlied, op het schielyk afsterven, van hare koninglyke hoogheid, mevrouwe Anna gouvernante der Nederlanden  &c. &c. &c.",,,,,,,,,,,0,https://dbnl.org/tekst/_tre003treu01_01,https://dbnl.org/nieuws/text.php?id=_tre003treu01,2013_04   ,poëzie,,1759.0
_tre004treu01,"Treur-lied over de verschrikkelyke aardbeeving tot Lissabon, en andere plaatsen in Portugal",,1755,1ste druk,393210618,denha004koni01,1,1755,_tre004,Anoniem,,"Treur-lied over de verschrikkelyke aardbeeving tot Lissabon, en andere plaatsen in Portugal",,,,,,,,,,,0,https://dbnl.org/tekst/_tre004treu01_01,https://dbnl.org/nieuws/text.php?id=_tre004treu01,2013_04   ,poëzie,,1755.0
_tre008treu01,Treur-liedeken van Hubertus en Adolphus,,1800,1ste druk,,denha004koni01,3,1800,_tre008,Anoniem,,Treur-liedeken van Hubertus en Adolphus,,,,,,,,,,,0,https://dbnl.org/tekst/_tre008treu01_01,,,poëzie,,1800.0
_tre009treu01,Treurig historie-lied van Piramus en Thisbé,,1800,1ste druk,,denha004koni01,3,1800,_tre009,Anoniem,,Treurig historie-lied van Piramus en Thisbé,,,,,,,,,,,0,https://dbnl.org/tekst/_tre009treu01_01,,,poëzie,,1800.0
_tri007triu01,Het Triumph-hofjen Jesu Christi en Marie. De witte Lely.,,1633,1ste druk,,0             ,3,1633,_tri007,Anoniem,,Het Triumph-hofjen Jesu Christi en Marie. De witte Lely.,,,,,,,,,,,0,https://dbnl.org/tekst/_tri007triu01_01,,,poëzie,,1633.0
_tri008triu01,Triumph-liedeken op het ontzet van Weenen,,1800,1ste druk,,denha004koni01,3,1800,_tri008,Anoniem,,Triumph-liedeken op het ontzet van Weenen,,,,,,,,,,,0,https://dbnl.org/tekst/_tri008triu01_01,,,poëzie,,1800.0
_twe009twee02,Het tweede deel van de Amsteldamsche schouwburg; of de nieuwe bey-korf,,1769,3de druk,394966570,leide001univ01,3,1769,_twe009,Anoniem,,Tweede deel van de Amsteldamsche schouwburg; of de nieuwe bey-korf,,,,,,,,,,,0,https://dbnl.org/tekst/_twe009twee02_01,https://dbnl.org/nieuws/text.php?id=_twe009twee02,2013_05   ,poëzie,,1769.0
_twe010twee01,De twee vrolyke confraaters. Zingende de nieuwste liederen,,1795,1ste druk,393210626,denha004koni01,1,1795,_twe010,Anoniem,,"Twee vrolyke confraaters. Zingende de nieuwste liederen, De",,,,,,,,,,,0,https://dbnl.org/tekst/_twe010twee01_01,https://dbnl.org/nieuws/text.php?id=_twe010twee01,2011_11   ,poëzie,,1795.0
_twe016twee01,"Het tweede liedeboeck, van vele diuersche liedekens, ghemaect wt den ouden ende nieuwen Testamente",,1583,?,393591395,denha004koni01,3,1583,_twe016,Anoniem,,"Het tweede liedeboeck, van vele diuersche liedekens, ghemaect wt den ouden ende nieuwen Testamente",,,,,,,,,,,0,https://dbnl.org/tekst/_twe016twee01_01,,,poëzie,,1583.0
_typ001typu01,Typus Mundi,,1627,1ste druk,393591409,utrec001univ01,1,1627,_typ001,Anoniem,,Typus mundi,,,,,,,,,,,0,https://dbnl.org/tekst/_typ001typu01_01,https://dbnl.org/nieuws/text.php?id=_typ001typu01,2006_11   ,poëzie,,1627.0
_vad005vade01,Vaderlandsche liederen voor de gewapende studenten,,1785,1ste druk,393591433,denha004koni01,1,1785,_vad005,Anoniem,,Vaderlandsche liederen voor de gewapende studenten,,,,,,,,,,,0,https://dbnl.org/tekst/_vad005vade01_01,https://dbnl.org/nieuws/text.php?id=_vad005vade01,2011_11   ,poëzie,,1785.0
_vad006vade01,Vaderlandsche gezangen,,1791,1ste druk,393210634,denha004koni01,1,1791,_vad006,Anoniem,,Vaderlandsche gezangen,,,,,,,,,,,0,https://dbnl.org/tekst/_vad006vade01_01,https://dbnl.org/nieuws/text.php?id=_vad006vade01,2011_11   ,poëzie,,1791.0
_val004vale01,Afscheids-wensch aan den seer eerwaardigen heere den heere Francois Valentyn,,1705,1ste druk,393210642,denha004koni01,1,1705,_val004,Anoniem,,Afscheids-wensch aan den seer eerwaardigen heere den heere Francois Valentyn,,,,,,,,,,,0,https://dbnl.org/tekst/_val004vale01_01,https://dbnl.org/nieuws/text.php?id=_val004vale01,,poëzie,,1705.0
_van019vanh01,Van het schepsel der Werelt hoe Adam ende Eva uyt den Paradyse geslagen werden,,1600,1ste druk,,denha004koni01,3,1600,_van019,Anoniem,,Van het schepsel der Werelt hoe Adam ende Eva uyt den Paradyse geslagen werden,,,,,,,,,,,0,https://dbnl.org/tekst/_van019vanh01_01,,,poëzie,,1600.0
_van020vanp01,Van Paulus bekeeringhe. Op de wijse,,1600,1ste druk,,denha004koni01,3,1600,_van020,Anoniem,,Van Paulus bekeeringhe. Op de wijse: Ic roep u Hemelsche Vader aen,,,,,,,,,,,0,https://dbnl.org/tekst/_van020vanp01_01,,,poëzie,,1600.0
_vee002veel02,Veelderhande liedekens ghemaeckt uyt den ouden en nieuwen testamente,,1593,?,,,3,1593,_vee002,Anoniem,,Veelderhande liedekens,,,,,,,,,,,0,https://dbnl.org/tekst/_vee002veel02_01,,,poëzie,,1593.0
_vee002veel03,"Veelderhande liedekens, gemaect uut den Ouden ende Nieuwen Testamente",,1582,?,39400552X,gent_001univ01,3,1582,_vee002,Anoniem,,Veelderhande liedekens,,,,,,,,,,,0,https://dbnl.org/tekst/_vee002veel03_01,https://dbnl.org/nieuws/text.php?id=_vee002veel03,2014_03   ,poëzie,,1582.0
_vee003veel03,"Veelderhande Liedekens, gemaect uut den Ouden ende Nieuwen Testamente",,1566,?,,,3,1566,_vee003,Anoniem,,Veelderhande schriftuerlijcke liedekens,,,,,,,,,,,0,https://dbnl.org/tekst/_vee003veel03_01,,,poëzie,,1566.0
_vee006veel01,Veelderhande gheestelicke liedekens,,1558,1ste druk,393591476,utrec001univ01,1,1558,_vee006,Anoniem,,Veelderhande gheestelicke liedekens,,,,,,,,,,,0,https://dbnl.org/tekst/_vee006veel01_01,https://dbnl.org/nieuws/text.php?id=_vee006veel01,2013_03   ,poëzie,,1558.0
_vee010veel01,Veelderhande schriftuirlijcke liedekens gemaekt uyt het Oude ende Nieuwe Testament,,1700,1ste druk,393591484,amste001meer01,1,1700,_vee010,Anoniem,,Veelderhande schriftuirlijcke liedekens gemaekt uyt het Oude ende Nieuwe Testament,,,,,,,,,,,0,https://dbnl.org/tekst/_vee010veel01_01,https://dbnl.org/nieuws/text.php?id=_vee010veel01,2012_07   ,poëzie,,1700.0
_ven002venu01,Venus minne-gifjens,,1622,1ste druk,394972716,leide001univ01,1,1622,_ven002,Anoniem,,Venus Minne-gifjens,,,,,,,,,,,0,https://dbnl.org/tekst/_ven002venu01_01,https://dbnl.org/nieuws/text.php?id=_ven002venu01,2010_07   ,poëzie,,1622.0
_ver006verm02,Het vermaakelyke Haagsche bosch.,,1773,3de druk,396115047,leide001univ01,3,1773,_ver006,Anoniem,,Het vermaakelyke Haagsche bosch,,,,,,,,,,,0,https://dbnl.org/tekst/_ver006verm02_01,,,poëzie,,1773.0
_ver012verm01,"Vermaakelyke zaamenspraak, tusschen een prins en een harderinne",,1739,1ste druk,393210650,denha004koni01,1,1739,_ver012,Anoniem,,"Vermaakelyke zaamenspraak, tusschen een prins en een harderinne",,,,,,,,,,,0,https://dbnl.org/tekst/_ver012verm01_01,https://dbnl.org/nieuws/text.php?id=_ver012verm01,2013_04   ,poëzie,,1739.0
_ver014tern01,Ter gedachtenisse van het tweede eeuwgetijde van Leydens wonderbaere verlossinge,,1774,1ste druk,393591514,denha004koni01,1,1774,_ver014,Anoniem,,Ter gedachtenisse van het tweede eeuwgetijde van Leydens wonderbaere verlossinge,,,,,,,,,,,0,https://dbnl.org/tekst/_ver014tern01_01,https://dbnl.org/nieuws/text.php?id=_ver014tern01,,poëzie,,1774.0
_ver015verh01,De verhemelde geest van den doorluchtigen Oranje-martelaer Henry de Fleury,,1672,1ste druk,393210669,denha004koni01,1,1672,_ver015,Anoniem,,"Verhemelde geest van den doorluchtigen Oranje-martelaer Henry de Fleur, De",,,,,,,,,,,0,https://dbnl.org/tekst/_ver015verh01_01,https://dbnl.org/nieuws/text.php?id=_ver015verh01,,poëzie,,1672.0
_ver023verm02,De vermakelijcke buys-man,,1694,8ste druk,396115055,amste001meer01,3,1694,_ver023,Anoniem,,"Vermakelijcke buys-man, ofte koddige Boots-geselletje, De",,,,,,,,,,,0,https://dbnl.org/tekst/_ver023verm02_01,https://dbnl.org/nieuws/text.php?id=_ver023verm02,2011_03   ,poëzie,,1694.0
_ver024vers01,Verscheide gedigten soo voor als tegen den Hemel op aarde,,1704,2de druk,393591522,utrec001univ01,1,1704,_ver024,Anoniem,,Verscheide gedigten soo voor als tegen den Hemel op aarde,,,,,,,,,,,0,https://dbnl.org/tekst/_ver024vers01_01,https://dbnl.org/nieuws/text.php?id=_ver024vers01,2010_12   ,poëzie,,1704.0
_ver046verm01,Het vermakelyk bagyn-hof,,1708,1ste druk,,,1,1708,_ver046,Anoniem,,"Vermakelyk bagyn-hof, Het",,,,,,,,,,,0,https://dbnl.org/tekst/_ver046verm01_01,,,poëzie,,1708.0
_ver046verm02,Het vermakelyk bagyn-hof,,1739,?,396115063,gent_001univ01,3,1739,_ver046,Anoniem,,"Vermakelyk bagyn-hof, Het",,,,,,,,,,,0,https://dbnl.org/tekst/_ver046verm02_01,https://dbnl.org/nieuws/text.php?id=_ver046verm02,2012_10   ,poëzie,,1739.0
_ver051verm01,De vermaarde Abcouder paarde-markt,,1777,1ste druk,,,1,1777,_ver051,Anoniem,,"Vermaarde Abcouder paarde-markt, De",,,,,,,,,,,0,https://dbnl.org/tekst/_ver051verm01_01,,,poëzie,,1777.0
_ver051verm02,De vermaarde Abcouder paarde-markt,,1790,"7de, opnieuw vermeerderde druk",393339629,leide001univ01,3,1790,_ver051,Anoniem,,"Vermaarde Abcouder paarde-markt, De",,,,,,,,,,,0,https://dbnl.org/tekst/_ver051verm02_01,https://dbnl.org/nieuws/text.php?id=_ver051verm02,2013_10   ,poëzie,,1790.0
_ver052verm02,Vermakelyke Haagsche Tap-toe,,1774,2de druk,393210685,denha004koni01,3,1774,_ver052,Anoniem,,"Vermakelyke Haagsche tap-toe, De",,,,,,,,,,,0,https://dbnl.org/tekst/_ver052verm02_01,https://dbnl.org/nieuws/text.php?id=_ver052verm02,2012_05   ,poëzie,,1774.0
_ver053verm01,Het vermakelyke vrouwen-tuyntje,,1786,1ste druk,393210693,denha004koni01,1,1786,_ver053,Anoniem,,"Vermakelyke vrouwen-tuyntje, Het",,,,,,,,,,,0,https://dbnl.org/tekst/_ver053verm01_01,https://dbnl.org/nieuws/text.php?id=_ver053verm01,2013_11   ,poëzie,,1786.0
_ver055verk01,"Het verkeerde huishouden, of Aardige ontmoeting tussen man en vrouw",,1716,1ste druk,393210707,denha004koni01,1,1716,_ver055,Anoniem,,"Verkeerde huishouden, of Aardige ontmoeting tussen man en vrouw, Het",,,,,,,,,,,0,https://dbnl.org/tekst/_ver055verk01_01,https://dbnl.org/nieuws/text.php?id=_ver055verk01,2011_11   ,poëzie,,1716.0
_ver062verz01,Verzameling van oude en nieuwe gezangen voor alle hoogtyden des jaars,,1799,1ste druk,393593517,amste001univ01,1,1799,_ver062,Anoniem,,Verzameling van oude en nieuwe gezangen voor alle hoogtyden des jaars,,,,,,,,,,,0,https://dbnl.org/tekst/_ver062verz01_01,https://dbnl.org/nieuws/text.php?id=_ver062verz01,2013_11   ,poëzie,,1799.0
_ver076verh01,Verhael met den almanach van het Luylecker-landt,,1692,1ste druk,41313914X,antwe001erfg01,1,1692,_ver076,Anoniem,,Verhael met den almanach van het Luylecker-landt,,,,,,,,,,,0,https://dbnl.org/tekst/_ver076verh01_01,https://dbnl.org/nieuws/text.php?id=_ver076verh01,2017_09   ,poëzie,,1692.0
_vin002vino02,"De Vino Caser, of de Amsterdamse pakhuis-vreugt waar in de nieuwste en hedendaagse liederen gevonden worden",,1783,3de druk,393591557,gent_001univ01,3,1783,_vin002,Anoniem,,"Vino Caser, of de Amsterdamse pakhuis-vreugt waar in de nieuwste en hedendaagse liederen gevonden worden, De",,,,,,,,,,,0,https://dbnl.org/tekst/_vin002vino02_01,https://dbnl.org/nieuws/text.php?id=_vin002vino02,2013_06   ,poëzie,,1783.0
_vla008vlae01,Vlaerdings redenrijck-bergh,,1617,1ste druk,394985419,amste001univ01,1,1617,_vla008,Anoniem,,Vlaerdings redenrijck-bergh,,,,,,,,,,,0,https://dbnl.org/tekst/_vla008vlae01_01,https://dbnl.org/nieuws/text.php?id=_vla008vlae01,2019_06   ,poëzie,,1617.0
_vla008vlae01,Vlaerdings redenrijck-bergh,,1617,1ste druk,394985419,amste001univ01,1,1617,_vla008,Anoniem,,Vlaerdings redenrijck-bergh,,,,,,,,,,,0,https://dbnl.org/tekst/_vla008vlae01_01,https://dbnl.org/nieuws/text.php?id=_vla008vlae01,2006_06   ,poëzie,,1617.0
_vli001vlis01,"Vlissings redens lust-hof, beplant met seer schoone en bequame oeffeningen",,1642,1ste druk,394970691,denha004koni01,1,1642,_vli001,Anoniem,,Vlissings Redens lust-hof,,,,,,,,,,,0,https://dbnl.org/tekst/_vli001vlis01_01,https://dbnl.org/nieuws/text.php?id=_vli001vlis01,2013_03   ,poëzie,,1642.0
_vos002vose01,"Gezangen ter zilvere bruilofte van den heere Jacobus de Vos, en mejuffrouwe Katharina van de Ryp",,1723,1ste druk,39321074X,denha004koni01,1,1723,_vos002,Anoniem,,"Gezangen ter zilvere bruilofte van den heere Jacobus de Vos, en mejuffrouwe Katharina van de Ryp",,,,,,,,,,,0,https://dbnl.org/tekst/_vos002vose01_01,https://dbnl.org/nieuws/text.php?id=_vos002vose01,,poëzie,,1723.0
_vre002vreu01,"Vreugde wyn, met een wel-meenend hert, geschonken uit een vaderlandsze kan",,1767,1ste druk,393210766,denha004koni01,1,1767,_vre002,Anoniem,,"Vreugde wyn, met een wel-meenend hert, geschonken uit een vaderlandsze kan",,,,,,,,,,,0,https://dbnl.org/tekst/_vre002vreu01_01,https://dbnl.org/nieuws/text.php?id=_vre002vreu01,,poëzie,,1767.0
_vro004vrol01,"De vrolyke zee-lieden, verheugd over de vrye zeevaart",,1800,1ste druk,396686737,amste001meer01,1,1800,_vro004,Anoniem,,"Vrolyke zee-lieden, De",,,,,,,,,,,0,https://dbnl.org/tekst/_vro004vrol01_01,https://dbnl.org/nieuws/text.php?id=_vro004vrol01,2010_01   ,poëzie,,1800.0
_vro015vrol01,De vrolyke openhartige minnaar,,1795,?,39359162X,gent_001univ01,3,1795,_vro015,Anoniem,,"Vrolyke openhartige minnaar, De",,,,,,,,,,,0,https://dbnl.org/tekst/_vro015vrol01_01,https://dbnl.org/nieuws/text.php?id=_vro015vrol01,2013_02   ,poëzie,,1795.0
_vro016vrol01,"De vrolyke Nederlander, zingende met zyn incréable meisje de hedendaagsche liederen",,1800,2de druk,394972864,gent_001univ01,3,1800,_vro016,Anoniem,,"Vrolyke Nederlander, zingende met zyn incréable meisje de hedendaagsche liederen, De",,,,,,,,,,,0,https://dbnl.org/tekst/_vro016vrol01_01,https://dbnl.org/nieuws/text.php?id=_vro016vrol01,2011_10   ,poëzie,,1800.0
_vro016vrol02,"De vrolyke Nederlander, zingende met zyn incréable meisje de hedendaagsche liederen",,1799,1ste druk,393210782,denha004koni01,1,1799,_vro016,Anoniem,,"Vrolyke Nederlander, zingende met zyn incréable meisje de hedendaagsche liederen, De",,,,,,,,,,,0,https://dbnl.org/tekst/_vro016vrol02_01,,,poëzie,,1799.0
_vro018vrol01,Het vrolyk gezelschap op Amstels zangburg. Deel 2,,1780,1ste druk,394970047,gent_001univ01,1,1780,_vro018,Anoniem,,"Vrolyk gezelschap op Amstels zangburg. Deel 2, Het",,,,,,,,,,,0,https://dbnl.org/tekst/_vro018vrol01_01,https://dbnl.org/nieuws/text.php?id=_vro018vrol01,2011_12   ,poëzie,,1780.0
_vro020vrol01,De vrolyke schoorsteenveeger,,1791,1ste druk,393591646,denha004koni01,1,1791,_vro020,Anoniem,,"Vrolyke schoorsteenveeger, De",,,,,,,,,,,0,https://dbnl.org/tekst/_vro020vrol01_01,https://dbnl.org/nieuws/text.php?id=_vro020vrol01,2012_03   ,poëzie,,1791.0
_vro021vrol01,"De vrolyke prinsman, zingende allerhande nieuwe liederen",,1788,1ste druk,39497008X,denha004koni01,1,1788,_vro021,Anoniem,,"Vrolyke prinsman, zingende allerhande nieuwe liederen, De",,,,,,,,,,,0,https://dbnl.org/tekst/_vro021vrol01_01,https://dbnl.org/nieuws/text.php?id=_vro021vrol01,2013_04   ,poëzie,,1788.0
_vro024vrol01,Het vrolyk Keesje in de verdrukking,,1789,1ste druk,393210804,denha004koni01,1,1789,_vro024,Anoniem,,"Vrolyk Keesje in de verdrukking, Het",,,,,,,,,,,0,https://dbnl.org/tekst/_vro024vrol01_01,https://dbnl.org/nieuws/text.php?id=_vro024vrol01,2011_11   ,poëzie,,1789.0
_vro025vrol01,"Het vrolyke landmeysje, zingende in de polder der blyschap",,1798,1ste druk,393591662,denha004koni01,1,1798,_vro025,Anoniem,,"Vrolyke landmeysje, zingende in de polder der blyschap, Het",,,,,,,,,,,0,https://dbnl.org/tekst/_vro025vrol01_01,https://dbnl.org/nieuws/text.php?id=_vro025vrol01,2011_11   ,poëzie,,1798.0
_vry002vrye01,Vrye Landbouwers Gezangen,,1790,1ste druk,393591670,amste001meer01,1,1790,_vry002,Anoniem,,Vrye Landbouwers Gezangen,,,,,,,,,,,0,https://dbnl.org/tekst/_vry002vrye01_01,https://dbnl.org/nieuws/text.php?id=_vry002vrye01,2014_03   ,poëzie,,1790.0
_vyf001vyff01,Vyff geestelicke liederen,,1592,1ste druk,397069804,gent_001univ01,1,1592,_vyf001,Anoniem,,Vyff geestelicke liederen,,,,,,,,,,,0,https://dbnl.org/tekst/_vyf001vyff01_01,https://dbnl.org/nieuws/text.php?id=_vyf001vyff01,2013_12   ,poëzie,,1592.0
_vyf002vyft01,De Vyftien mysterien van den rosen-crans van die H. Maget Maria,,1636,1ste druk,394970578,denha004koni01,1,1636,_vyf002,Anoniem,,"Vyftien mysterien van den rosen-crans van die H. Maget Maria, De",,,,,,,,,,,0,https://dbnl.org/tekst/_vyf002vyft01_01,https://dbnl.org/nieuws/text.php?id=_vyf002vyft01,2012_09   ,poëzie,,1636.0
